recall_id,source_agency,external_id,source_id,title,description,recalling_firm_canonical,recalling_firm_display,recall_date,severity,remedy,units_affected,distribution_pattern,hazard_keys,raw_hazard_texts,source_url,source_endpoint_url,retrieved_at
25059,NHTSA,26V433000,321,"Southeast Toyota Distributors, LLC EQUIPMENT:OTHER:LABELS Recall 26V433000","Southeast Toyota Distributors, LLC (SET) is recalling one 2026 Tundra truck. The current load carrying capacity modification label is incorrect. As such, this vehicle fails to comply with the requirements of Federal Motor Vehicle Safety Standard number 110, ""Tire Selection and Rims."" An incorrect load carrying capacity modification label may lead to improper loading of the vehicle, increasing the risk of a crash.",toyota motor,Toyota Motor Corporation,2026-07-06,,"SET will provide the owner with a new load carrying capacity modification label, free of charge. An owner notification letter is expected to be mailed September 4, 2026. The owner may contact SET's customer service at 1-866-405-4226.  SET's number for this recall is SET26A.",1,United States,chemical_toxic,"EQUIPMENT:OTHER:LABELS Southeast Toyota Distributors, LLC (SET) is recalling one 2026 Tundra truck. The current load carrying capacity modification label is incorrect. As such, this vehicle fails to comply with the requirements of Federal Motor Vehicle Safety Standard number 110, ""Tire Selection and Rims."" An incorrect load carrying capacity modification label may lead to improper loading of the vehicle, increasing the risk of a crash. SET will provide the owner with a new load carrying capacity modification label, free of charge. An owner notification letter is expected to be mailed September 4, 2026. The owner may contact SET's customer service at 1-866-405-4226.  SET's number for this recall is SET26A.",https://api.nhtsa.gov/recalls/campaignNumber?campaignNumber=26V433000,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,2026-07-13 16:36:37
1,FSIS,PHA-07032026-01,1,FSIS Issues Public Health Alert for A Ready-To-Eat Beef Jerky Product Due to Misbranding and Undeclared Allergen,Unreported Allergens,goodtimes beef jerky,GoodTimes Beef Jerky,2026-07-03,Public Health Alert,,,Oklahoma,undeclared_allergen,Unreported Allergens,http://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-a-ready-eat-beef-jerky-product-due-misbranding-and,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
10188,CPSC,26591,320,Vevor Recalls Baby Loungers Due to Risk of Serious Injury or Death from Entrapment and Fall Hazards; Violate Mandatory Standard for Infant Sleep Products,"This recall involves VEVOR baby loungers. The recalled baby loungers are made of a foam sleeping pad and padded bumpers with a cloth cover and have a ribbon at one end. They were sold in the following colors and prints: snow deer, good night, forest friends (oval), forest friends (backpack), and green.?""VEVOR"" is printed on an attached tag on the outside of the baby lounger's cover.",sanven technology ltd dba vevor of rancho cucamonga california,"Sanven Technology Ltd., dba Vevor, of Rancho Cucamonga, California",2026-07-02,,"Consumers should stop using the recalled baby loungers immediately and contact Vevor for a full refund. Consumers will be asked to remove the foam and pad from the baby lounger's cover and cut the cover, foam and pad in half. Consumers will email photos of the destroyed pieces to?recalling@vevor.com to receive a full refund.; Refund",237,,choking,"The recalled baby loungers violate the mandatory safety standard for?infant sleep products. The sides are too low to contain an infant and the enclosed openings at the foot of the loungers are wider than allowed, posing serious risks of fall and entrapment hazards to infants. In addition, the baby loungers do not have a stand, posing a fall hazard if used on elevated surfaces. These violations create an unsafe sleeping environment and can cause death or serious injury.",https://www.cpsc.gov/Recalls/2026/Vevor-Recalls-Baby-Loungers-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Fall-Hazards-Violate-Mandatory-Standard-for-Infant-Sleep-Products,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
10187,CPSC,26592,320,Topyond Pool Drain Ports with Covers Recalled Due to Risk of Serious Injury or Death from Entrapment and Drowning Hazards; Violate Virginia Graeme Baker Pool & Spa Safety Act; Sold by Jialyduu,"This recall involves Topyond white pool drain port with cover, sold as a Port Replacement Drainer for swimming pools. The plastic unit comes in a cardboard box with ""SP-2850V"" printed in bold, and a label which reads: ""X004F4YG5X, Topyond Pool Drain Port Repl. MADE IN CHINA"". Included in the box are stainless steel screws. The Topyond Pool Drain Port measures 9.1 inches by 6.7 inches and has a 2.3-inch opening for connection. There is no labeling or product identification on the product itself.",changsha jiali duo technology co ltd dba topyond of china,"Changsha Jiali Duo Technology Co., Ltd., dba Topyond, of China",2026-07-02,,"Pool owners, pool operators and consumers should stop using pools with the recalled pool drain port and cover immediately and contact Topyond for a full refund. To receive a refund, consumers should remove the drain cover from the pool, write ""RECALL"" with a marker on the cover, take a photo, then dispose of it. If feasible, disable the drain cover by cutting the perimeter structure to prevent reinstallation or further functional use. Send the photo to Topyond by email at topyondrecal@outlook.com. Ensure all pools and spas have VGBA-compliant drain covers and teach children to stay away from drains.; Refund",304,,choking,"The recalled drain ports with covers violate the entrapment protection standards of the Virginia Graeme Baker Pool and Spa Safety Act (VGBA), posing deadly entrapment and drowning hazards to consumers.",https://www.cpsc.gov/Recalls/2026/Topyond-Pool-Drain-Ports-with-Covers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Drowning-Hazards-Violate-Virginia-Graeme-Baker-Pool-Spa-Safety-Act-Sold-by-Jialyduu,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
10182,CPSC,26593,320,Diamond Wipes International Recalls CVS Health Medicated Hemorrhoidal Wipes Due to Risk of Serious Injury or Death from Child Poisoning; Violate Mandatory Standard for Child-Resistant Packaging,"This recall involves CVS Health Medicated Hemorrhoidal Wipes. The pain-relieving wipes were sold in boxes of 20 individually wrapped packets of flushable wipes. The CVS Health logo, a yellow heart, ""Rapid Pain Relief"" and ""Medicated Hemorrhoidal Wipes"" is printed on the front of the packet and the box.",diamond wipes international inc of chino california,"Diamond Wipes International, Inc. of Chino, California",2026-07-02,,Consumers should secure the wipes out of sight and reach of children immediately and contact CVS for a full refund. Consumers will be asked to return unopened packets of wipes with the retail box packaging to any CVS store.; Refund,75315,,chemical_toxic,"The recalled medicated wipes contain lidocaine, which must be in child-resistant packaging, as required by the Poison Prevention Packaging Act. The packaging of the wipes is not child-resistant, posing a risk of serious injury or death from poisoning if the contents of the wipes are ingested by young children.",https://www.cpsc.gov/Recalls/2026/Diamond-Wipes-International-Recalls-CVS-Health-Medicated-Hemorrhoidal-Wipes-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violate-Mandatory-Standard-for-Child-Resistant-Packaging,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
10184,CPSC,26594,320,Projecting LED Finger Light Toys Recalled Due to Risk of Serious Injury Death from Battery Ingestion; Violate Mandatory Standard for Toys; Sold on Amazon by POPOOO,"This recall involves POPOOO Jungle Safari LED Finger Lights. They were sold in sets of 24 multi-colored lights with white fingertip covers. Each finger light has three internal button cell batteries that power projections of the jungle safari characters when activated. ""POPOOO"" and ""LED FINGER LIGHTS"" are printed on the product's blue packaging.",shenzhen bopu product design co ltd dba popooo of china,"Shenzhen Bopu Product Design Co., Ltd., dba POPOOO, of China",2026-07-02,,"Consumers should stop using the recalled finger lights immediately, take them away from children and contact POPOOO for a full refund. Consumers will be asked to remove and properly dispose of the finger lights into the trash and send a photo of the disposed product to bopoorecall@outlook.com. Note: Button cell batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.; Refund",62490,,fire_burn,"The recalled LED finger lights violate the mandatory safety standard for toys because they contain button cell batteries that can be easily accessed by children. If button cell or coin batteries are swallowed, the ingested batteries can cause serious injuries, including internal chemical burns, and death.",https://www.cpsc.gov/Recalls/2026/Projecting-LED-Finger-Light-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Violate-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-POPOOO,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
10185,CPSC,26595,320,Rowenta Recalls Cordless Vacuum Cleaners Due to Risk of Serious Injury from Fire and Burn Hazards,"This recall involves cordless vacuum cleaners with a recalled lithium-ion battery that is housed in the handle of the device. The vacuum is sold in red, black and silver. There are two models, X-Force Flex 14.60 Animal, model number RH99A2U1 and X-Force Flex 15.60 Animal, model number RH99F2U1. The Versatile X-Force's lithium-ion battery model number is ZR0097U2 with a date code that begins with either 23 or 24. The batteries were sold separately or with the vacuum cleaners.",groupe seb usa dba rowenta usa of parsippany new jersey,"Groupe SEB USA dba Rowenta USA, of Parsippany, New Jersey",2026-07-02,,"Consumers should stop using the vacuum immediately and remove the recalled lithium-ion battery from the handle. Visit the company's website at https://www.rowentausa.com/recall-campaign-xforce to register for the recall. Consumers will be asked to upload a photograph of the model number and date code for the battery. Upon verification that the battery is recalled, the firm will send a free replacement lithium-ion battery to the consumer. Consumers will be asked to dispose of the lithium-ion battery in accordance with local and state regulations. Note: Do not throw this recalled lithium-ion battery or device in the trash, the general recycling stream (e.g., street-level or curbside recycling bins), or used battery recycling boxes found at various retail and home improvement stores. Recalled lithium-ion batteries must be disposed of differently than other batteries, because they present a greater risk of fire. Your municipal household hazardous waste (HHW) collection center may accept this recalled lithium-ion battery or device for disposal. Before taking your battery or device to a HHW collection center, contact that office ahead of time and ask whether it accepts recalled lithium-ion batteries. If it does not, contact your municipality for further guidance.; Repair",3660,,fire_burn,"The recalled lithium-ion battery in the vacuum cleaner can overheat and ignite, posing a risk of serious injury from fire and burn hazards.",https://www.cpsc.gov/Recalls/2026/Rowenta-Recalls-Cordless-Vacuum-Cleaners-Due-to-Risk-of-Serious-Injury-from-fire-and-Burn-Hazards,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
10179,CPSC,26596,320,AMASKY Nursing Pillows Recalled Due to Risk of Serious Injury or Death from Suffocation; Violate Mandatory Standards for Nursing Pillows and Infant Support Cushions; Sold on Amazon by Pretty-Life,"This recall involves AMASKY Nursing Pillows. The nursing pillows are C-shaped and sold in white with a crocodile pattern as well as other various colors and patterns. ""Brand: AMASKY,"" ""Model No.: BXP99/BXP93/BXP94/BXP96/BXP97"" and ""Batch Number: 202506001"" are printed on a label attached to the pillow.",xishentang dongguan trading co ltd dba pretty life of china,"Xishentang Dongguan Trading Co, Ltd., dba Pretty-Life, of China",2026-07-02,,Consumers should stop using the recalled nursing pillows immediately and contact Pretty-Life for a full refund. Consumers will be asked to cut the pillow in half and send a photo of the destroyed pillow to amasky@126.com.; Refund,4008,,choking,"The recalled nursing pillows advertised for infant feeding and tummy time violate the mandatory safety standards for nursing pillows?and infant support cushions because they can obstruct an infant's breathing, posing a serious risk of injury or death from suffocation.",https://www.cpsc.gov/Recalls/2026/AMASKY-Nursing-Pillows-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Suffocation-Violate-Mandatory-Standards-for-Nursing-Pillows-and-Infant-Support-Cushions-Sold-on-Amazon-by-Pretty-Life,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
10186,CPSC,26598,320,Target Recalls Gigglescape™ Under the Sea Popping Toy Due to Choking Hazard,"This recall involves Gigglescape Under the Sea Popping Toys. The recalled toys have a clear plastic dome attached to a blue plastic base shaped like a whale. There are colored balls inside the dome, which pop up when the child pushes an external plunger at the top of the dome. The recalled popping toys have the Gigglescape brand printed on the front of the package and imprinted on the bottom of the blue plastic base.",target of minneapolis minnesota,"Target, of Minneapolis, Minnesota",2026-07-02,,Consumers should stop using the recalled toy immediately and return it to any Target store for a full refund or contact Target to receive a prepaid return label to return the Gigglescape Under The Sea Popping Toy by mail.; Refund,49000,,choking,"The clear plastic dome can detach from the blue plastic base, making the small plastic balls inside the toy accessible to children, posing a choking hazard.",https://www.cpsc.gov/Recalls/2026/Target-Recalls-Gigglescape-Under-the-Sea-Popping-Toy-Due-to-Choking-Hazard,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
10181,CPSC,26599,320,Cooper Lighting Recalls Metalux Optimized High Bay LED Light Fixtures Due to Fire Hazard,"This recall involves Metalux Optimized High Bay (OHB) LED light fixtures used indoors in commercial structures with high ceilings such as warehouses and commercial bays. The fixtures are painted white metal and measure between 2 feet and 4 feet in length and between 1 foot and 1.5 feet in width, with a plastic diffuser lens cover. The catalog number and date code are printed on the product label inside of the fixture channel cover, behind the tray and can be accessed by removing two screws. The date code is in a two-digit mm/dd/yy format representing the month, day and year. Catalog Number Date Code OHB-60SE April 2020 through December 2022 OHBL-60SE October 2022 through May 15, 2025 OHBL-100SE October 2022 through May 15, 2025",cooper lighting llc of peachtree city georgia,"Cooper Lighting, LLC, of Peachtree City, Georgia",2026-07-02,,Consumers should stop using the recalled light fixtures immediately and contact Cooper Lighting to schedule a free repair or replacement. Consumers will be asked to complete a form at www.content.cooperlighting.com/ohb-recall to register the light fixtures and schedule a repair or replacement.; Repair; Replace,42000,,fire_burn,"The LED's board can overheat or come into contact with the lens or nearby combustible materials, posing a fire hazard.",https://www.cpsc.gov/Recalls/2026/Cooper-Lighting-Recalls-Metalux-Optimized-High-Bay-LED-Light-Fixtures-Due-to-Fire-Hazard,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
10183,CPSC,26600,320,Junpower CR2032 Lithium Coin Batteries Recalled Due to Risk of Serious Injury or Death from Battery Ingestion Hazard; Violate Federal Statute for Child-Resistant Packaging of Coin Batteries; Sold on Amazon by JSNJ_Tech Store,"This recall involves Junpower CR2032 Batteries (20 pieces) in specific packaging (Packaging model 2023-V3). The product is packaged in a white box labeled ""JUNPOWER Household Batteries,"" with four packs inside, each pack contains five batteries.",changzhou niujie battery technology co ltd dba jsnj tech of china,"Changzhou Niujie Battery Technology Co., Ltd., dba JSNJ_Tech, of China",2026-07-02,,"Consumers should stop using the recalled coin batteries immediately, place them in an area that children cannot access and contact Junpower for a free replacement battery. Consumers should visit Junpower's recall page at https://www.cognitoforms.com/Junpower2032/recall and follow instructions to register for the recall. Consumers will be asked to write in permanent marker the date, their initials and the word ""Recalled"" on the product. Consumers should submit a photo of the marked product and properly dispose of the batteries to receive a replacement battery. Note: Button cell and coin batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.; Replace",67000,,fire_burn,"The lithium coin batteries are not sold in child-resistant packaging and do not bear the warning labels as required under Reese's Law. When button cell or coin batteries are swallowed, the ingested batteries can cause serious injuries, including internal chemical burns and death.",https://www.cpsc.gov/Recalls/2026/Junpower-CR2032-Lithium-Coin-Batteries-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Hazard-Violate-Federal-Statute-for-Child-Resistant-Packaging-of-Coin-Batteries-Sold-on-Amazon-by-JSNJ-Tech-Store,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
10180,CPSC,26601,320,Conair Recalls Over One Million Cuisinart Grill Brushes Due to Ingestion Hazard,"This recall involves Cuisinart metal wire bristle grill brushes. The brushes have black plastic, stainless steel, and wood handles. The following model numbers are included in this recall and can be found on the product packaging: CCB-100, CCB-4125, CCB-5014, CCB-6450, CCB-8012, CCB-4114, CCB-W2, and CSBS-777. The word ""Cuisinart"" is stamped on the brush handle. Some of the recalled brushes were also sold as part of the Premium Grill 10 Piece set (CGS-2010), 13 Piece Wooden Handle Grill Tool Set (CGS-W13), 14 Piece Deluxe Stainless Steel Grill Set (CGS-5014), and 20 Piece Deluxe Grill Set, (CGS-5020). Model No. Brush Description Distribution Dates CCB-100 Triple Bristle Grill Cleaning Brush January 2013-March 2026 CCB4125 4-in-1 Grill Cleaning Brush with Stainless Steel Wire Bristles October 2022-March 2026 CCB-5014 Triple Bristle Grill Brush SS Bristles January 2025-March 2026 CCB-6450 Triple Bristle Grill Brush SS Bristles January 2025-March 2026 CCB-8012 Pizza Stone Cleaning Brush 2024 CCB-W2 Wood Grill Cleaning Brush (18.5"" with Pakka Wood Handle) March 2024-July 2025 CSBS-777 Steam Clean Grill Brush March 2014-July 2025",conair llc of stamford connecticut,"Conair LLC, of Stamford, Connecticut",2026-07-02,,Consumers should stop using the recalled grill brushes immediately and contact Conair for a full refund or a credit for use at Cuisinart.com for a full refund plus 20% of the cash refund amount. Consumers will be asked to discard the recalled grill brushes.; Refund,1719995,,choking,"Small metal wire bristles can detach from the brushes and stick to the grill or food, posing an ingestion hazard and risk of serious internal injuries that could require surgery.",https://www.cpsc.gov/Recalls/2026/Conair-Recalls-Over-One-Million-Cuisinart-Grill-Brushes-Due-to-Ingestion-Hazard,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
10190,CPSC,26602,320,Winco Fireworks International Recalls Unity 7 Shot 200 Gram Aerial Cake Fireworks Due to Risk of Serious Injury from Explosion and Burn Hazards,"This recall involves the Unity 7 Shot 200 Gram Aerial Cake firework devices, model MEF6096. The recalled products were sold in colors red, white and blue and weigh approximately one-third of a pound. The size measures 2.9 inches by 2.9 inches by 3.9 inches. The product has a red, white and blue label that has the word ""Unity"" written on it. The label has images of American flags in the background. The date codes between 03.16.2026 and 05.18.2026 and model number MEF6096 are under the barcode on the back of the package.",winco fireworks international llc of grandview missouri,"Winco Fireworks International, LLC, of Grandview, Missouri",2026-07-02,,Consumers should stop using the recalled fireworks immediately and return the fireworks to the store where they were purchased for a full refund. Consumers will receive the refund in the form of cash or a refund to their original form of payment.; Refund,87120,,fire_burn,"The recalled fireworks can tip over, posing a risk of serious injury from explosion and burn hazards.",https://www.cpsc.gov/Recalls/2026/Winco-Fireworks-International-Recalls-Unity-7-Shot-200-Gram-Aerial-Cake-Fireworks-Due-to-Risk-of-Serious-Injury-from-Explosion-and-Burn-Hazards,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
10189,CPSC,26603,320,Winco Fireworks International Recalls Roman Candles 8 Shot Fireworks Due to Risk of Serious Injury from Explosion and Burn Hazards,"This recall involves the Roman Candles 8 Shot firework devices, Model Number RCLR-W8012. The recalled products were sold in colors red, white and blue and weigh approximately 2 pounds. The firework measures 21 inches by 1 inch by 3.5 inches. The product packaging has a red, white and blue label that has the word ""Hometown"" written on it. The label has images of American flags in the background.",winco fireworks international llc of grandview missouri,"Winco Fireworks International, LLC, of Grandview, Missouri",2026-07-02,,Consumers should stop using the recalled fireworks immediately and return the fireworks to the store where they were purchased for a full refund. Consumers will receive the refund in the form of cash or a refund to their original form of payment.; Refund,13500,,fire_burn,"The recalled fireworks can malfunction, and shots can blow out the side of the tube, posing a risk of serious injury from explosion and burn hazards.",https://www.cpsc.gov/Recalls/2026/Winco-Fireworks-International-Recalls-Roman-Candles-8-Shot-Fireworks-Due-to-Risk-of-Serious-Injury-from-Explosion-and-Burn-Hazards,https://www.saferproducts.gov/RestWebServices/Recall?format=json&RecallDateStart=2026-07-01&RecallDateEnd=2026-07-13,2026-07-13 16:36:33
128573,FDA,FDA_ALERT:20260702:045fed92e8d8,521,Pedigree - High Protein Chopped Chicken & Duck Flavor Wet Dog Food,Potential foreign plastic contamination,mars petcare us,"Mars Petcare US, Inc.",2026-07-02,,,,,laceration,Potential foreign plastic contamination,https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts,https://www.fda.gov/safety/recalls-market-withdrawals-safety-alerts/datatables-data?_format=xlsx,2026-07-13 17:45:04
24932,NHTSA,26V426000,321,"Jayco, Inc. EQUIPMENT:RECREATIONAL VEHICLE/TRAILER:120/240 VAC ELECTRICAL SYSTEM:INVERTER Recall 26V426000","Jayco, Inc. (Jayco) is recalling certain 2026 Seismic fifth toy haulers. The inverter may have been installed without a grounding connection. The electrical system may overheat without a ground, increasing the risk of a fire. There is also an increased risk of injury from electrical shock.",jayco,"Jayco, Inc.",2026-07-02,,"Dealers will install a ground wire, free of charge. Owner notification letters were mailed July 10, 2026. Owners may contact Jayco customer service at 1-800-283-8267. Jayco's number for this recall is 9901660.",205,United States,fire_burn,"EQUIPMENT:RECREATIONAL VEHICLE/TRAILER:120/240 VAC ELECTRICAL SYSTEM:INVERTER Jayco, Inc. (Jayco) is recalling certain 2026 Seismic fifth toy haulers. The inverter may have been installed without a grounding connection. The electrical system may overheat without a ground, increasing the risk of a fire. There is also an increased risk of injury from electrical shock. Dealers will install a ground wire, free of charge. Owner notification letters were mailed July 10, 2026. Owners may contact Jayco customer service at 1-800-283-8267. Jayco's number for this recall is 9901660.",https://api.nhtsa.gov/recalls/campaignNumber?campaignNumber=26V426000,https://static.nhtsa.gov/odi/ffdd/rcl/FLAT_RCL_POST_2010.zip,2026-07-13 16:36:37
